Reef_Name,Year,Sector,Country,Season,Group.Code,Trip.code,Benthic_Category,Genus,TotalCorals,Total_diseased_Lamb_et_al,Total_compromised_or_bleached_Lamb_et_al,TotalHealthy,White_syndrome_Lamb_et_al,Black_band_disease_Lamb_et_al,Brown_band_Lamb_et_al,Skeletal_eroding_band_Lamb_et_al,Growth_anomalies_Lamb_et_al,Atramentous_necrosis_Lamb_et_al,Region,Lat,Long,Impact,Growth,Family,Impact_binary
Hardy Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Astreopora,Astreopora,4,0,0,4,0,0,0,0,0,0,GBR,-19.7425,149.1826,Pontoon,Massive,Acroporiidae,1
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Astreopora,Astreopora,2,0,0,2,0,0,0,0,0,0,GBR,-19.5536,149.2704,Pontoon,Massive,Acroporiidae,1
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Astreopora,Astreopora,10,0,0,10,0,0,0,0,0,0,GBR,-19.5536,149.2704,Pontoon,Massive,Acroporiidae,1
32 LNG3,2011,WA,Australia,SUMMER,HC,CG,Australogyra,Australogyra,1,0,0,1,0,0,0,0,0,0,Western Australia,-20.8603,115.4916,High,Branching,Faviidae,1
BL2,2012,WH,Australia,SUMMER,HC,CN,Australogyra,Australogyra,1,0,0,1,0,0,0,0,0,0,GBR,-20.0782,148.8903,GREEN,Branching,Faviidae,0
HW3,2012,WH,Australia,SUMMER,HC,CN,Barabattoia,Barabattoia,1,0,0,1,0,0,0,0,0,0,GBR,-20.0507,148.8785,GREEN,Encrusting,Faviidae,0
L1,2012,WH,Australia,SUMMER,HC,CN,Barabattoia,Barabattoia,6,0,0,6,0,0,0,0,0,0,GBR,-20.0778,148.8742,GREEN,Encrusting,Faviidae,0
W4,2012,WH,Australia,SUMMER,HC,CN,Barabattoia,Barabattoia,1,0,0,1,0,0,0,0,0,0,GBR,-20.2027,148.9914,BLUE,Encrusting,Faviidae,1
OS2,2012,PALMS,Australia,SUMMER,HC,CH,Blastomussa,Blastomussa,1,0,0,1,0,0,0,0,0,0,GBR,-18.5906,146.4835,GREEN,Solitary,Mussidae,0
HG2,2012,WH,Australia,SUMMER,HC,CN,Blastomussa,Blastomussa,0,0,0,0,0,0,0,0,0,0,GBR,-20.0625,148.9528,GREEN,Solitary,Mussidae,0
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Other,Other,0
20 Dugong,2011,WA,Australia,SUMMER,HC,CG,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,Western Australia,-20.9019,115.4623,Moderate,Other,Other,1
BL1,2012,WH,Australia,SUMMER,HC,CN,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,GBR,-20.0781,148.8945,GREEN,Other,Other,0
BL2,2012,WH,Australia,SUMMER,HC,CN,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,GBR,-20.0782,148.8903,GREEN,Other,Other,0
DU2,2012,WH,Australia,SUMMER,HC,CN,Cataphyllia,Cataphyllia,2,0,0,2,0,0,0,0,0,0,GBR,-20.1752,149.0096,GREEN,Other,Other,0
E1,2012,WH,Australia,SUMMER,HC,CN,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,GBR,-20.2315,149.0425,GREEN,Other,Other,0
HE3,2012,WH,Australia,SUMMER,HC,CN,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,GBR,-20.0413,148.8894,YELLOW,Other,Other,1
HG4,2012,WH,Australia,SUMMER,HC,CN,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,GBR,-20.0664,148.9399,GREEN,Other,Other,0
HG5,2012,WH,Australia,SUMMER,HC,CN,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,GBR,-20.0688,148.9358,GREEN,Other,Other,0
HY3,2012,WH,Australia,SUMMER,HC,CN,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,GBR,-20.0754,148.9014,YELLOW,Other,Other,1
W1,2012,WH,Australia,SUMMER,HC,CN,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,GBR,-20.1548,148.9643,BLUE,Other,Other,1
W2,2012,WH,Australia,SUMMER,HC,CN,Cataphyllia,Cataphyllia,1,0,0,1,0,0,0,0,0,0,GBR,-20.1748,148.9759,BLUE,Other,Other,1
Agincourt 4,2009,P DOUGLAS,Australia,WINTER,HC,BP,Caulastrea,Caulastrea,7,0,0,7,0,0,0,0,0,0,GBR,-15.9701,145.8201,Control,Massive,Faviidae,0
C1,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,2,0,0,2,0,0,0,0,0,0,GBR,-18.6786,146.5518,GREEN,Massive,Faviidae,0
C2,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,5,0,4,1,0,0,0,0,0,0,GBR,-18.6712,146.5496,GREEN,Massive,Faviidae,0
C4,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-18.6536,146.5415,BLUE,Massive,Faviidae,1
OS2,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,2,0,2,0,0,0,0,0,0,0,GBR,-18.5906,146.4835,GREEN,Massive,Faviidae,0
OS3,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-18.5754,146.4751,GREEN,Massive,Faviidae,0
OS5,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,12,0,1,11,0,0,0,0,0,0,GBR,-18.5682,146.4754,GREEN,Massive,Faviidae,0
PE3,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,0,0,0,0,0,0,0,0,0,0,GBR,-18.5547,146.5022,BLUE,Massive,Faviidae,1
PE5,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-18.5401,146.5011,BLUE,Massive,Faviidae,1
PS1,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,25,2,3,20,0,0,0,2,0,0,GBR,-18.5573,146.4867,BLUE,Massive,Faviidae,1
PS2,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,3,0,0,3,0,0,0,0,0,0,GBR,-18.5528,146.4857,BLUE,Massive,Faviidae,1
PS6,2012,PALMS,Australia,SUMMER,HC,CH,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-18.5366,146.487,BLUE,Massive,Faviidae,1
B2,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,4,1,0,3,1,0,0,0,0,0,GBR,-20.1818,149.0363,GREEN,Massive,Faviidae,0
B3,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.1789,149.0409,GREEN,Massive,Faviidae,0
B4,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.160999999999998,149.0396,GREEN,Massive,Faviidae,0
BL2,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,4,0,0,4,0,0,0,0,0,0,GBR,-20.0782,148.8903,GREEN,Massive,Faviidae,0
D1,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,3,0,0,3,0,0,0,0,0,0,GBR,-20.1554,149.0715,YELLOW,Massive,Faviidae,1
DU1,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,5,0,0,5,0,0,0,0,0,0,GBR,-20.1723,149.0074,GREEN,Massive,Faviidae,0
DU2,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,14,0,0,14,0,0,0,0,0,0,GBR,-20.1752,149.0096,GREEN,Massive,Faviidae,0
HB2,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.1305,148.9461,BLUE,Massive,Faviidae,1
HB3,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.0918,148.9516,BLUE,Massive,Faviidae,1
HB4,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.0871,148.9525,BLUE,Massive,Faviidae,1
HB5,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.0702,148.9613,BLUE,Massive,Faviidae,1
HB7,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.0922,148.9553,BLUE,Massive,Faviidae,1
HE3,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,0,0,0,0,0,0,0,0,0,0,GBR,-20.0413,148.8894,YELLOW,Massive,Faviidae,1
HG1,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.0604,148.9569,GREEN,Massive,Faviidae,0
HG2,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.0625,148.9528,GREEN,Massive,Faviidae,0
HG4,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,2,0,0,2,0,0,0,0,0,0,GBR,-20.0664,148.9399,GREEN,Massive,Faviidae,0
HG5,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.0688,148.9358,GREEN,Massive,Faviidae,0
HG7,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,3,0,1,2,0,0,0,0,0,0,GBR,-20.0608,148.9617,GREEN,Massive,Faviidae,0
HW2,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,8,0,0,8,0,0,0,0,0,0,GBR,-20.0466,148.8807,GREEN,Massive,Faviidae,0
HY1,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.0642,148.9152,YELLOW,Massive,Faviidae,1
L1,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,3,0,0,3,0,0,0,0,0,0,GBR,-20.0778,148.8742,GREEN,Massive,Faviidae,0
W1,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,4,0,0,4,0,0,0,0,0,0,GBR,-20.1548,148.9643,BLUE,Massive,Faviidae,1
W2,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,9,0,0,9,0,0,0,0,0,0,GBR,-20.1748,148.9759,BLUE,Massive,Faviidae,1
W3,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,7,0,0,7,0,0,0,0,0,0,GBR,-20.1892,148.984,BLUE,Massive,Faviidae,1
W4,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.2027,148.9914,BLUE,Massive,Faviidae,1
W5,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,1,0,0,1,0,0,0,0,0,0,GBR,-20.2179,148.9948,BLUE,Massive,Faviidae,1
W8,2012,WH,Australia,SUMMER,HC,CN,Caulastrea,Caulastrea,20,0,0,20,0,0,0,0,0,0,GBR,-20.185,148.982,BLUE,Massive,Faviidae,1
Flynn Reef,2009,CAIRNS,Australia,WINTER,HC,BN,Coeloseris,Coeloseris,2,0,0,2,0,0,0,0,0,0,GBR,-16.7879,146.2679,Control,Massive,Agariciidae,0
Norman Reef,2009,CAIRNS,Australia,WINTER,HC,BN,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-16.4254,145.9914,Pontoon,Massive,Agariciidae,1
GK2,2013,KEPPELS,Australia,FALL,HC,CR,Coeloseris,Coeloseris,1,0,1,0,0,0,0,0,0,0,GBR,-23.1535,150.9766,BLUE,Massive,Agariciidae,1
GK4,2013,KEPPELS,Australia,FALL,HC,CR,Coeloseris,Coeloseris,3,0,0,3,0,0,0,0,0,0,GBR,-23.1817,150.9915,BLUE,Massive,Agariciidae,1
H2,2013,KEPPELS,Australia,FALL,HC,CR,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-23.2007,150.9732,GREEN,Massive,Agariciidae,0
NK5,2013,KEPPELS,Australia,FALL,HC,CR,Coeloseris,Coeloseris,2,0,0,2,0,0,0,0,0,0,GBR,-23.082175,150.9116083,GREEN,Massive,Agariciidae,0
Agincourt 4,2009,P DOUGLAS,Australia,WINTER,HC,BP,Coeloseris,Coeloseris,3,0,0,3,0,0,0,0,0,0,GBR,-15.9701,145.8201,Control,Massive,Agariciidae,0
C3,2012,PALMS,Australia,SUMMER,HC,CH,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-18.6749,146.54399999999998,GREEN,Massive,Agariciidae,0
C6,2012,PALMS,Australia,SUMMER,HC,CH,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-18.6858,146.5607,BLUE,Massive,Agariciidae,1
OE6,2012,PALMS,Australia,SUMMER,HC,CH,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-18.5841,146.4915,GREEN,Massive,Agariciidae,0
OS1,2012,PALMS,Australia,SUMMER,HC,CH,Coeloseris,Coeloseris,5,0,0,5,0,0,0,0,0,0,GBR,-18.6026,146.4853,GREEN,Massive,Agariciidae,0
OS4,2012,PALMS,Australia,SUMMER,HC,CH,Coeloseris,Coeloseris,2,0,0,2,0,0,0,0,0,0,GBR,-18.5725,146.4765,GREEN,Massive,Agariciidae,0
OS5,2012,PALMS,Australia,SUMMER,HC,CH,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-18.5682,146.4754,GREEN,Massive,Agariciidae,0
OS6,2012,PALMS,Australia,SUMMER,HC,CH,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-18.5592,146.4913,GREEN,Massive,Agariciidae,0
PE5,2012,PALMS,Australia,SUMMER,HC,CH,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-18.5401,146.5011,BLUE,Massive,Agariciidae,1
B6,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-20.1558,149.0264,GREEN,Massive,Agariciidae,0
BL1,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-20.0781,148.8945,GREEN,Massive,Agariciidae,0
BL2,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,4,0,0,4,0,0,0,0,0,0,GBR,-20.0782,148.8903,GREEN,Massive,Agariciidae,0
DU1,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,2,0,0,2,0,0,0,0,0,0,GBR,-20.1723,149.0074,GREEN,Massive,Agariciidae,0
DU2,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,3,0,0,3,0,0,0,0,0,0,GBR,-20.1752,149.0096,GREEN,Massive,Agariciidae,0
E1,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-20.2315,149.0425,GREEN,Massive,Agariciidae,0
HB1,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,3,0,1,2,0,0,0,0,0,0,GBR,-20.1439,148.9461,BLUE,Massive,Agariciidae,1
HB2,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,9,1,2,6,0,1,0,0,0,0,GBR,-20.1305,148.9461,BLUE,Massive,Agariciidae,1
HB4,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,2,0,1,1,0,0,0,0,0,0,GBR,-20.0871,148.9525,BLUE,Massive,Agariciidae,1
HB7,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,2,0,0,2,0,0,0,0,0,0,GBR,-20.0922,148.9553,BLUE,Massive,Agariciidae,1
HE2,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-20.0536,148.899,YELLOW,Massive,Agariciidae,1
HE3,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,3,0,0,3,0,0,0,0,0,0,GBR,-20.0413,148.8894,YELLOW,Massive,Agariciidae,1
HG2,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,5,0,0,5,0,0,0,0,0,0,GBR,-20.0625,148.9528,GREEN,Massive,Agariciidae,0
HG3,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,2,0,0,2,0,0,0,0,0,0,GBR,-20.0639,148.9455,GREEN,Massive,Agariciidae,0
HG4,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,2,0,0,2,0,0,0,0,0,0,GBR,-20.0664,148.9399,GREEN,Massive,Agariciidae,0
HG7,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,3,0,0,3,0,0,0,0,0,0,GBR,-20.0608,148.9617,GREEN,Massive,Agariciidae,0
HW2,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,4,0,0,4,0,0,0,0,0,0,GBR,-20.0466,148.8807,GREEN,Massive,Agariciidae,0
HW3,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,8,0,0,8,0,0,0,0,0,0,GBR,-20.0507,148.8785,GREEN,Massive,Agariciidae,0
HY1,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,4,0,0,4,0,0,0,0,0,0,GBR,-20.0642,148.9152,YELLOW,Massive,Agariciidae,1
W1,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-20.1548,148.9643,BLUE,Massive,Agariciidae,1
W2,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-20.1748,148.9759,BLUE,Massive,Agariciidae,1
W3,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,1,0,0,1,0,0,0,0,0,0,GBR,-20.1892,148.984,BLUE,Massive,Agariciidae,1
W5,2012,WH,Australia,SUMMER,HC,CN,Coeloseris,Coeloseris,0,0,0,0,0,0,0,0,0,0,GBR,-20.2179,148.9948,BLUE,Massive,Agariciidae,1
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Coeloseris,Coeloseris,3,0,0,3,0,0,0,0,0,0,GBR,-19.5536,149.2704,Pontoon,Massive,Agariciidae,1
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Coeloseris,Coeloseris,5,0,1,4,0,0,0,0,0,0,GBR,-19.5536,149.2704,Pontoon,Massive,Agariciidae,1
Norman Reef,2009,CAIRNS,Australia,WINTER,HC,BN,Coscinaria,Coscinaria,1,0,0,1,0,0,0,0,0,0,GBR,-16.4254,145.9914,Pontoon,Encrusting,Siderastreidae,1
Agincourt 4,2009,P DOUGLAS,Australia,WINTER,HC,BP,Coscinaria,Coscinaria,4,0,0,4,0,0,0,0,0,0,GBR,-15.9701,145.8201,Control,Encrusting,Siderastreidae,0
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,Coscinaria,Coscinaria,2,0,0,2,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Encrusting,Siderastreidae,0
OS5,2012,PALMS,Australia,SUMMER,HC,CH,Coscinaria,Coscinaria,0,0,0,0,0,0,0,0,0,0,GBR,-18.5682,146.4754,GREEN,Encrusting,Siderastreidae,0
PE2,2012,PALMS,Australia,SUMMER,HC,CH,Coscinaria,Coscinaria,1,0,0,1,0,0,0,0,0,0,GBR,-18.5547,146.5009,BLUE,Encrusting,Siderastreidae,1
14 Veranus,2011,WA,Australia,SUMMER,HC,CG,Coscinaria,Coscinaria,1,0,0,1,0,0,0,0,0,0,Western Australia,-20.6285,115.5834,Low,Encrusting,Siderastreidae,0
B2,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,1,0,0,1,0,0,0,0,0,0,GBR,-20.1818,149.0363,GREEN,Encrusting,Siderastreidae,0
B4,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,1,0,0,1,0,0,0,0,0,0,GBR,-20.160999999999998,149.0396,GREEN,Encrusting,Siderastreidae,0
BL1,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,1,0,0,1,0,0,0,0,0,0,GBR,-20.0781,148.8945,GREEN,Encrusting,Siderastreidae,0
BL2,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,1,0,0,1,0,0,0,0,0,0,GBR,-20.0782,148.8903,GREEN,Encrusting,Siderastreidae,0
D1,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,1,0,0,1,0,0,0,0,0,0,GBR,-20.1554,149.0715,YELLOW,Encrusting,Siderastreidae,1
DU2,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,2,0,0,2,0,0,0,0,0,0,GBR,-20.1752,149.0096,GREEN,Encrusting,Siderastreidae,0
E1,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,2,0,0,2,0,0,0,0,0,0,GBR,-20.2315,149.0425,GREEN,Encrusting,Siderastreidae,0
HB1,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,1,0,0,1,0,0,0,0,0,0,GBR,-20.1439,148.9461,BLUE,Encrusting,Siderastreidae,1
HB2,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,15,0,0,15,0,0,0,0,0,0,GBR,-20.1305,148.9461,BLUE,Encrusting,Siderastreidae,1
HB4,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,12,0,0,12,0,0,0,0,0,0,GBR,-20.0871,148.9525,BLUE,Encrusting,Siderastreidae,1
HB5,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,3,0,0,3,0,0,0,0,0,0,GBR,-20.0702,148.9613,BLUE,Encrusting,Siderastreidae,1
HE1,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,2,0,0,2,0,0,0,0,0,0,GBR,-20.058,148.9005,YELLOW,Encrusting,Siderastreidae,1
HE2,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,3,0,0,3,0,0,0,0,0,0,GBR,-20.0536,148.899,YELLOW,Encrusting,Siderastreidae,1
HE3,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,4,0,0,4,0,0,0,0,0,0,GBR,-20.0413,148.8894,YELLOW,Encrusting,Siderastreidae,1
HG1,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,2,0,0,2,0,0,0,0,0,0,GBR,-20.0604,148.9569,GREEN,Encrusting,Siderastreidae,0
HG3,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,2,0,0,2,0,0,0,0,0,0,GBR,-20.0639,148.9455,GREEN,Encrusting,Siderastreidae,0
HG4,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,2,0,0,2,0,0,0,0,0,0,GBR,-20.0664,148.9399,GREEN,Encrusting,Siderastreidae,0
HG7,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,6,0,0,6,0,0,0,0,0,0,GBR,-20.0608,148.9617,GREEN,Encrusting,Siderastreidae,0
HW3,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,3,0,0,3,0,0,0,0,0,0,GBR,-20.0507,148.8785,GREEN,Encrusting,Siderastreidae,0
HY1,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,19,0,3,16,0,0,0,0,0,0,GBR,-20.0642,148.9152,YELLOW,Encrusting,Siderastreidae,1
W1,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,3,0,0,3,0,0,0,0,0,0,GBR,-20.1548,148.9643,BLUE,Encrusting,Siderastreidae,1
W3,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,2,0,0,2,0,0,0,0,0,0,GBR,-20.1892,148.984,BLUE,Encrusting,Siderastreidae,1
W4,2012,WH,Australia,SUMMER,HC,CN,Coscinaria,Coscinaria,1,0,0,1,0,0,0,0,0,0,GBR,-20.2027,148.9914,BLUE,Encrusting,Siderastreidae,1
Bait Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Coscinaria,Coscinaria,2,0,0,2,0,0,0,0,0,0,GBR,-19.8111,149.0637,Control,Encrusting,Siderastreidae,0
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Coscinaria,Coscinaria,2,0,0,2,0,0,0,0,0,0,GBR,-19.5536,149.2704,Pontoon,Encrusting,Siderastreidae,1
GK1,2013,KEPPELS,Australia,FALL,HC,CR,Ctenactis,Ctenactis,1,0,0,1,0,0,0,0,0,0,GBR,-23.1489,150.9745,BLUE,Solitary,Fungiidae,1
GK7,2013,KEPPELS,Australia,FALL,HC,CR,Ctenactis,Ctenactis,1,0,0,1,0,0,0,0,0,0,GBR,-23.1911,150.9637,BLUE,Solitary,Fungiidae,1
GK9,2013,KEPPELS,Australia,FALL,HC,CR,Ctenactis,Ctenactis,3,0,0,3,0,0,0,0,0,0,GBR,-23.1959,150.9367,GREEN,Solitary,Fungiidae,0
Agincourt 4,2009,P DOUGLAS,Australia,WINTER,HC,BP,Ctenactis,Ctenactis,1,0,0,1,0,0,0,0,0,0,GBR,-15.9701,145.8201,Control,Solitary,Fungiidae,0
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,Ctenactis,Ctenactis,2,0,0,2,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Solitary,Fungiidae,0
OS2,2012,PALMS,Australia,SUMMER,HC,CH,Ctenactis,Ctenactis,2,0,0,2,0,0,0,0,0,0,GBR,-18.5906,146.4835,GREEN,Solitary,Fungiidae,0
18 Southern Lowendale,2011,WA,Australia,SUMMER,HC,CG,Ctenactis,Ctenactis,1,0,0,1,0,0,0,0,0,0,Western Australia,-20.7861,115.5067,Moderate,Solitary,Fungiidae,1
19 Wannich,2011,WA,Australia,SUMMER,HC,CG,Ctenactis,Ctenactis,1,0,0,1,0,0,0,0,0,0,Western Australia,-20.5097,115.4779,Low,Solitary,Fungiidae,0
20 Dugong,2011,WA,Australia,SUMMER,HC,CG,Ctenactis,Ctenactis,1,0,0,1,0,0,0,0,0,0,Western Australia,-20.9019,115.4623,Moderate,Solitary,Fungiidae,1
26 Southern Barrow Shoals (SBS),2011,WA,Australia,SUMMER,HC,CG,Ctenactis,Ctenactis,2,0,0,2,0,0,0,0,0,0,Western Australia,-21.0773,115.5141,Low,Solitary,Fungiidae,0
28 East Dugong,2011,WA,Australia,SUMMER,HC,CG,Ctenactis,Ctenactis,3,0,0,3,0,0,0,0,0,0,Western Australia,-20.9077,115.4627,Moderate,Solitary,Fungiidae,1
32 LNG3,2011,WA,Australia,SUMMER,HC,CG,Ctenactis,Ctenactis,2,0,0,2,0,0,0,0,0,0,Western Australia,-20.8603,115.4916,High,Solitary,Fungiidae,1
33 LNG2,2011,WA,Australia,SUMMER,HC,CG,Ctenactis,Ctenactis,1,0,1,0,0,0,0,0,0,0,Western Australia,-20.8351,115.5045,High,Solitary,Fungiidae,1
