#SampleID	complex_robust_complex	complex_robust_outgroup	complex_robust_robust	taxonomy_string_to_family_Cnidaria_Anthozoa_Actiniaria_Actiniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Actiniaria_Aiptasiidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Actiniaria_Stichodactylidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Alcyonacea_Alcyoniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Alcyonacea_Tubiporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Alcyonacea_Xeniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Corallimorpharia_Discosomatidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Helioporaceae_Helioporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Acroporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Agariciidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Astrocoeniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Coscinaraeidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Dendrophylliidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Diploastreidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Euphylliidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Fungiidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Lobophylliidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Merulinidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Montastreidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Mussidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Pocilloporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Poritidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Psammocoridae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Siderastreidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_incertae sedis	taxonomy_string_to_family_Cnidaria_Anthozoa_Zoantharia_Sphenopidae	taxonomy_string_to_family_Cnidaria_Hydrozoa_Anthoathecata_Milleporidae	taxonomy_string_to_family_Cnidaria_Hydrozoa_Anthoathecata_Stylasteridae	taxonomy_string_to_family_Cnidaria_Hydrozoa_Leptothecata_Aglaopheniidae	taxonomy_string_to_family_Cnidaria_Scyphozoa_Semaeostomeae_Ulmaridae	taxonomy_string_to_family_Ctenophora_Tentaculata_Lobata_Bolinopsidae	tissue_compartment_D	tissue_compartment_M	tissue_compartment_S	tissue_compartment_T	tissue_compartment_TS	binary_turf_contact_n	binary_turf_contact_y	ocean_area_Caribbean	ocean_area_Coral Sea	ocean_area_Eastern Indian	ocean_area_Eastern Pacific	ocean_area_Red Sea	ocean_area_South China Sea	ocean_area_Tasman Sea	ocean_area_Western Indian	temperature	depth	latitude	colony_width1	longitude
10895.E11.11.Psa.stel.4.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	10	-79.0547583
10895.E11.11.Psa.stel.4.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	10	-79.0547583
10895.E11.11.Psa.stel.4.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	10	-79.0547583
10895.E11.2.Tub.sp.1.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	2.4	8.6288111	1	-79.0417556
10895.E11.2.Tub.sp.1.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	2.4	8.6288111	1	-79.0417556
10895.E11.2.Tub.sp.1.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	2.4	8.6288111	1	-79.0417556
10895.E11.2.Tub.sp.2.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	2.4	8.6288111	2	-79.0417556
10895.E11.2.Tub.sp.2.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	2.4	8.6288111	2	-79.0417556
10895.E11.2.Tub.sp.2.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	2.4	8.6288111	2	-79.0417556
10895.E11.2.Tub.sp.3.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	2.3	8.6288111	2	-79.0417556
10895.E11.2.Tub.sp.3.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	2.3	8.6288111	2	-79.0417556
10895.E11.2.Tub.sp.3.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	2.3	8.6288111	2	-79.0417556
10895.E11.2.Tub.sp.4.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	4.3	8.6288111	3	-79.0417556
10895.E11.2.Tub.sp.4.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	4.3	8.6288111	3	-79.0417556
10895.E11.2.Tub.sp.4.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	4.3	8.6288111	3	-79.0417556
10895.E11.3.Por.loba.1.20150502.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	2.6	8.6274667	120	-79.0547583
10895.E11.3.Por.loba.1.20150502.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	2.6	8.6274667	120	-79.0547583
10895.E11.3.Por.loba.1.20150502.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	2.6	8.6274667	120	-79.0547583
10895.E11.3.Por.loba.2.20150502.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	2.6	8.6274667	150	-79.0547583
10895.E11.3.Por.loba.2.20150502.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	2.6	8.6274667	150	-79.0547583
10895.E11.3.Por.loba.3.20150502.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	28	4	8.6274667	53	-79.0547583
10895.E11.3.Por.loba.3.20150502.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	28	4	8.6274667	53	-79.0547583
10895.E11.3.Por.loba.3.20150502.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	28	4	8.6274667	53	-79.0547583
10895.E11.3.Por.loba.4.20150502.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	5.2	8.6274667	10	-79.0547583
10895.E11.3.Por.loba.4.20150502.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	5.2	8.6274667	10	-79.0547583
10895.E11.3.Por.loba.4.20150502.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	5.2	8.6274667	10	-79.0547583
10895.E11.3.Por.pana.1.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	30	5	8.6288111	8	-79.0417556
10895.E11.3.Por.pana.1.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	30	5	8.6288111	8	-79.0417556
10895.E11.3.Por.pana.1.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	30	5	8.6288111	8	-79.0417556
10895.E11.3.Por.pana.2.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	5.5	8.6288111	10	-79.0417556
10895.E11.3.Por.pana.2.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	5.5	8.6288111	10	-79.0417556
10895.E11.3.Por.pana.2.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	5.5	8.6288111	10	-79.0417556
10895.E11.3.Por.pana.3.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	5.5	8.6288111	6	-79.0417556
10895.E11.3.Por.pana.3.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	5.5	8.6288111	6	-79.0417556
10895.E11.3.Por.pana.3.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	5.5	8.6288111	6	-79.0417556
10895.E11.3.Por.pana.4.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	5	8.6288111	10	-79.0417556
10895.E11.3.Por.pana.4.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	5	8.6288111	10	-79.0417556
10895.E11.3.Por.pana.4.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	5	8.6288111	10	-79.0417556
10895.E11.7.Gar.plan.1.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	3	8.6288111	110	-79.0417556
10895.E11.7.Gar.plan.1.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	3	8.6288111	110	-79.0417556
10895.E11.7.Gar.plan.1.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	3	8.6288111	110	-79.0417556
10895.E11.7.Gar.plan.1.20150502.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	28	2.2	8.6274667	170	-79.0547583
10895.E11.7.Gar.plan.1.20150502.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	28	2.2	8.6274667	170	-79.0547583
10895.E11.7.Gar.plan.1.20150502.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	28	2.2	8.6274667	170	-79.0547583
10895.E11.7.Gar.plan.2.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	3.8	8.6288111	90	-79.0417556
10895.E11.7.Gar.plan.2.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	3.8	8.6288111	90	-79.0417556
10895.E11.7.Gar.plan.2.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	3.8	8.6288111	90	-79.0417556
10895.E11.7.Gar.plan.3.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	5.2	8.6288111	180	-79.0417556
10895.E11.7.Gar.plan.3.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	5.2	8.6288111	180	-79.0417556
10895.E11.7.Gar.plan.3.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	5.2	8.6288111	180	-79.0417556
10895.E11.7.Pav.clav.1.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	3.3	8.6288111	63	-79.0417556
10895.E11.7.Pav.clav.1.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	3.3	8.6288111	63	-79.0417556
10895.E11.7.Pav.clav.1.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	3.3	8.6288111	63	-79.0417556
10895.E11.7.Pav.clav.2.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	29	2.7	8.6288111	300	-79.0417556
10895.E11.7.Pav.clav.2.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	29	2.7	8.6288111	300	-79.0417556
10895.E11.7.Pav.clav.2.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	29	2.7	8.6288111	300	-79.0417556
10895.E11.7.Pav.clav.3.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	2.7	8.6288111	76	-79.0417556
10895.E11.7.Pav.clav.3.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	2.7	8.6288111	76	-79.0417556
10895.E11.7.Pav.clav.3.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	2.7	8.6288111	76	-79.0417556
10895.E11.7.Pav.clav.4.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	29	3	8.6288111	20	-79.0417556
10895.E11.7.Pav.clav.4.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	29	3	8.6288111	20	-79.0417556
10895.E11.7.Pav.clav.4.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	29	3	8.6288111	20	-79.0417556
10895.E11.7.Pav.giga.1.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	5	8.6288111	27	-79.0417556
10895.E11.7.Pav.giga.1.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	5	8.6288111	27	-79.0417556
10895.E11.7.Pav.giga.1.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	5	8.6288111	27	-79.0417556
10895.E11.7.Pav.giga.2.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	29	5.5	8.6288111	53	-79.0417556
10895.E11.7.Pav.giga.2.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	29	5.5	8.6288111	53	-79.0417556
10895.E11.7.Pav.giga.2.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	29	5.5	8.6288111	53	-79.0417556
10895.E11.7.Pav.giga.3.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	29	4.3	8.6288111	40	-79.0417556
10895.E11.7.Pav.giga.3.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	29	4.3	8.6288111	40	-79.0417556
10895.E11.7.Pav.giga.3.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	29	4.3	8.6288111	40	-79.0417556
10895.E11.7.Pav.giga.4.20150501.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	29	4.4	8.6288111	40	-79.0417556
10895.E11.7.Pav.giga.4.20150501.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	29	4.4	8.6288111	40	-79.0417556
10895.E11.7.Pav.giga.4.20150501.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	29	4.4	8.6288111	40	-79.0417556
10895.E11.7.Pav.vari.1.20150502.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	13	-79.0547583
10895.E11.7.Pav.vari.1.20150502.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	13	-79.0547583
10895.E11.7.Pav.vari.1.20150502.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	13	-79.0547583
10895.E11.7.Pav.vari.2.20150502.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	20	-79.0547583
10895.E11.7.Pav.vari.2.20150502.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	20	-79.0547583
10895.E11.7.Pav.vari.2.20150502.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	20	-79.0547583
10895.E11.7.Pav.vari.3.20150502.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	25	-79.0547583
10895.E11.7.Pav.vari.3.20150502.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	25	-79.0547583
10895.E11.7.Pav.vari.3.20150502.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	25	-79.0547583
10895.E11.7.Pav.vari.4.20150502.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	23	-79.0547583
10895.E11.7.Pav.vari.4.20150502.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	23	-79.0547583
10895.E11.7.Pav.vari.4.20150502.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	7.9	8.6274667	23	-79.0547583
10895.E4.10.Poc.verr.1.20150305.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	26.1	3.9	22.25836	24	38.95542
10895.E4.10.Poc.verr.1.20150305.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	26.1	3.9	22.25836	24	38.95542
